Tuổi,Nghỉ_việc,Tần_suất_công_tác,Mức_tính_theo_ngày,Phòng_ban,Khoảng_cách_từ_nhà,Trình_độ_học_vấn,Chuyên_ngành_đào_tạo,Số_lượng_nhân_viên,Mã_nhân_viên,Mức_hài_lòng_môi_trường,Giới_tính,Mức_tính_theo_giờ,Mức_độ_gắn_kết_công_việc,Cấp_bậc_công_việc,Vai_trò_công_việc,Mức_hài_lòng_công_việc,Tình_trạng_hôn_nhân,Thu_nhập_hàng_tháng,Mức_tính_theo_tháng,Số_công_ty_đã_làm,Trên_18_tuổi,Làm_thêm_giờ,Tỷ_lệ_tăng_lương_phần_trăm,Đánh_giá_hiệu_suất,Mức_hài_lòng_mối_quan_hệ,Số_giờ_tiêu_chuẩn,Mức_quyền_chọn_cổ_phiếu,Tổng_số_năm_làm_việc,Số_lần_đào_tạo_năm_trước,Cân_bằng_công_việc_cuộc_sống,Số_năm_tại_công_ty,Số_năm_ở_vai_trò_hiện_tại,Số_năm_từ_lần_thăng_chức_gần_nhất,Số_năm_làm_với_quản_lý_hiện_tại
49,Không,Ít_khi_công_tác,464,Nghiên_cứu_và_Phát_triển,16,3,Y_khoa,1,1674,4,Nữ,74,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Ly_hôn,2587,24941,4,Có,Có,16,3,2,80,1,17,2,2,2,2,2,2
38,Không,Thường_xuyên_công_tác,148,Nghiên_cứu_và_Phát_triển,2,3,Y_khoa,1,1675,4,Nữ,42,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Độc_thân,2440,23826,1,Có,Không,22,4,2,80,0,4,3,3,4,3,3,3
47,Không,Ít_khi_công_tác,1225,Kinh_doanh,2,4,Khoa_học_sự_sống,1,1676,2,Nữ,47,4,4,Quản_lý,2,Ly_hôn,15972,21086,6,Có,Không,14,3,3,80,3,29,2,3,3,2,1,2
49,Không,Ít_khi_công_tác,809,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,1677,3,Nam,36,3,4,Quản_lý,3,Độc_thân,15379,22384,4,Có,Không,14,3,1,80,0,23,2,3,8,7,0,0
41,Không,Ít_khi_công_tác,1206,Kinh_doanh,23,2,Khoa_học_sự_sống,1,1678,4,Nam,80,3,3,Chuyên_viên_kinh_doanh,3,Độc_thân,7082,11591,3,Có,Có,16,3,4,80,0,21,2,3,2,0,0,2
20,Không,Ít_khi_công_tác,727,Kinh_doanh,9,1,Khoa_học_sự_sống,1,1680,4,Nam,54,3,1,Đại_diện_kinh_doanh,1,Độc_thân,2728,21082,1,Có,Không,11,3,1,80,0,2,3,3,2,2,0,2
33,Không,Không_công_tác,530,Kinh_doanh,16,3,Khoa_học_sự_sống,1,1681,3,Nữ,36,3,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,5368,16130,1,Có,Có,25,4,3,80,1,7,2,3,6,5,1,2
36,Không,Ít_khi_công_tác,1351,Nghiên_cứu_và_Phát_triển,26,4,Khoa_học_sự_sống,1,1682,1,Nam,80,3,2,Đại_diện_chăm_sóc_sức_khỏe,3,Đã_kết_hôn,5347,7419,6,Có,Không,14,3,2,80,2,10,2,2,3,2,0,2
44,Không,Ít_khi_công_tác,528,Nhân_sự,1,3,Khoa_học_sự_sống,1,1683,3,Nữ,44,3,1,Nhân_sự,4,Ly_hôn,3195,4167,4,Có,Có,18,3,1,80,3,8,2,3,2,2,2,2
23,Có,Ít_khi_công_tác,1320,Nghiên_cứu_và_Phát_triển,8,1,Y_khoa,1,1684,4,Nam,93,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Độc_thân,3989,20586,1,Có,Có,11,3,1,80,0,5,2,3,5,4,1,2
38,Không,Ít_khi_công_tác,1495,Nghiên_cứu_và_Phát_triển,4,2,Y_khoa,1,1687,4,Nữ,87,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,3306,26176,7,Có,Không,19,3,4,80,1,7,5,2,0,0,0,0
53,Không,Ít_khi_công_tác,1395,Nghiên_cứu_và_Phát_triển,24,4,Y_khoa,1,1689,2,Nam,48,4,3,Đại_diện_chăm_sóc_sức_khỏe,4,Đã_kết_hôn,7005,3458,3,Có,Không,15,3,3,80,0,11,2,3,4,3,1,2
48,Có,Thường_xuyên_công_tác,708,Kinh_doanh,7,2,Y_khoa,1,1691,4,Nữ,95,3,1,Đại_diện_kinh_doanh,3,Đã_kết_hôn,2655,11740,2,Có,Có,11,3,3,80,2,19,3,3,9,7,7,7
32,Có,Ít_khi_công_tác,1259,Nghiên_cứu_và_Phát_triển,2,4,Khoa_học_sự_sống,1,1692,4,Nam,95,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Độc_thân,1393,24852,1,Có,Không,12,3,1,80,0,1,2,3,1,0,0,0
26,Không,Không_công_tác,786,Nghiên_cứu_và_Phát_triển,7,3,Y_khoa,1,1693,4,Nam,76,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Độc_thân,2570,11925,1,Có,Không,20,4,3,80,0,7,5,3,7,7,5,7
55,Không,Ít_khi_công_tác,1441,Nghiên_cứu_và_Phát_triển,22,3,Bằng_kỹ_thuật,1,1694,1,Nam,94,2,1,Nhà_nghiên_cứu_khoa_học,2,Ly_hôn,3537,23737,5,Có,Không,12,3,4,80,1,8,1,3,4,2,1,2
34,Không,Ít_khi_công_tác,1157,Nghiên_cứu_và_Phát_triển,5,2,Y_khoa,1,1696,2,Nam,57,2,2,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,3986,11912,1,Có,Không,14,3,3,80,1,15,3,4,15,10,4,13
60,Không,Ít_khi_công_tác,370,Nghiên_cứu_và_Phát_triển,1,4,Y_khoa,1,1697,3,Nam,92,1,3,Đại_diện_chăm_sóc_sức_khỏe,4,Ly_hôn,10883,20467,3,Có,Không,20,4,3,80,1,19,2,4,1,0,0,0
33,Không,Ít_khi_công_tác,267,Nghiên_cứu_và_Phát_triển,21,3,Y_khoa,1,1698,2,Nam,79,4,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Đã_kết_hôn,2028,13637,1,Có,Không,18,3,4,80,3,14,6,3,14,11,2,13
37,Không,Thường_xuyên_công_tác,1278,Kinh_doanh,1,4,Y_khoa,1,1700,3,Nam,31,1,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,9525,7677,1,Có,Không,14,3,3,80,2,6,2,2,6,3,1,3
34,Không,Ít_khi_công_tác,678,Nghiên_cứu_và_Phát_triển,19,3,Khoa_học_sự_sống,1,1701,2,Nữ,35,2,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2929,20338,1,Có,Không,12,3,2,80,0,10,3,3,10,9,8,7
23,Có,Ít_khi_công_tác,427,Kinh_doanh,7,3,Khoa_học_sự_sống,1,1702,3,Nam,99,3,1,Đại_diện_kinh_doanh,4,Ly_hôn,2275,25103,1,Có,Có,21,4,2,80,1,3,2,3,3,2,0,2
44,Không,Ít_khi_công_tác,921,Nghiên_cứu_và_Phát_triển,2,3,Khoa_học_sự_sống,1,1703,3,Nữ,96,4,3,Đại_diện_chăm_sóc_sức_khỏe,4,Đã_kết_hôn,7879,14810,1,Có,Có,19,3,2,80,1,9,2,3,8,7,6,7
35,Không,Thường_xuyên_công_tác,146,Nghiên_cứu_và_Phát_triển,2,4,Y_khoa,1,1704,1,Nam,79,2,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,4930,13970,0,Có,Có,14,3,3,80,0,6,2,4,5,4,1,4
43,Không,Ít_khi_công_tác,1179,Kinh_doanh,2,3,Y_khoa,1,1706,4,Nam,73,3,2,Chuyên_viên_kinh_doanh,4,Đã_kết_hôn,7847,6069,1,Có,Có,17,3,1,80,1,10,3,3,10,9,8,8
24,Không,Ít_khi_công_tác,581,Nghiên_cứu_và_Phát_triển,9,3,Y_khoa,1,1707,3,Nam,62,4,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,4401,17616,1,Có,Không,16,3,4,80,1,5,1,3,5,3,0,4
41,Không,Ít_khi_công_tác,918,Kinh_doanh,6,3,Tiếp_thị,1,1708,4,Nam,35,3,3,Chuyên_viên_kinh_doanh,3,Độc_thân,9241,15869,1,Có,Không,12,3,2,80,0,10,3,3,10,8,8,7
29,Không,Ít_khi_công_tác,1082,Nghiên_cứu_và_Phát_triển,9,4,Y_khoa,1,1709,4,Nữ,43,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,2974,25412,9,Có,Không,17,3,3,80,1,9,2,3,5,3,1,2
36,Không,Ít_khi_công_tác,530,Kinh_doanh,2,4,Khoa_học_sự_sống,1,1710,3,Nữ,51,3,2,Đại_diện_kinh_doanh,4,Độc_thân,4502,7439,3,Có,Không,15,3,3,80,0,17,2,2,13,7,6,7
45,Không,Không_công_tác,1238,Nghiên_cứu_và_Phát_triển,1,1,Khoa_học_sự_sống,1,1712,3,Nam,74,2,3,Đại_diện_chăm_sóc_sức_khỏe,3,Đã_kết_hôn,10748,3395,3,Có,Không,23,4,4,80,1,25,3,2,23,15,14,4
24,Có,Ít_khi_công_tác,240,Nhân_sự,22,1,Nhân_sự,1,1714,4,Nam,58,1,1,Nhân_sự,3,Đã_kết_hôn,1555,11585,1,Có,Không,11,3,3,80,1,1,2,3,1,0,0,0
47,Có,Thường_xuyên_công_tác,1093,Kinh_doanh,9,3,Khoa_học_sự_sống,1,1716,3,Nam,82,1,4,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,12936,24164,7,Có,Không,11,3,3,80,0,25,3,1,23,5,14,10
26,Không,Ít_khi_công_tác,390,Nghiên_cứu_và_Phát_triển,17,4,Y_khoa,1,1718,4,Nam,62,1,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,2305,6217,1,Có,Không,15,3,3,80,3,3,3,4,3,2,0,2
45,Không,Ít_khi_công_tác,1005,Nghiên_cứu_và_Phát_triển,28,2,Bằng_kỹ_thuật,1,1719,4,Nữ,48,2,4,Giám_đốc_nghiên_cứu,2,Độc_thân,16704,17119,1,Có,Không,11,3,3,80,0,21,2,3,21,6,8,6
32,Không,Thường_xuyên_công_tác,585,Nghiên_cứu_và_Phát_triển,10,3,Khoa_học_sự_sống,1,1720,1,Nam,56,3,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,3433,17360,6,Có,Không,13,3,1,80,1,10,3,2,5,2,1,3
31,Không,Ít_khi_công_tác,741,Nghiên_cứu_và_Phát_triển,2,4,Khoa_học_sự_sống,1,1721,2,Nam,69,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,3477,18103,1,Có,Không,14,3,4,80,1,6,2,4,5,2,0,3
41,Không,Không_công_tác,552,Nhân_sự,4,3,Nhân_sự,1,1722,3,Nam,60,1,2,Nhân_sự,2,Đã_kết_hôn,6430,20794,6,Có,Không,19,3,2,80,1,10,4,3,3,2,1,2
40,Không,Ít_khi_công_tác,369,Nghiên_cứu_và_Phát_triển,8,2,Khoa_học_sự_sống,1,1724,2,Nữ,92,3,2,Giám_đốc_sản_xuất,1,Đã_kết_hôn,6516,5041,2,Có,Có,16,3,2,80,1,18,3,3,1,0,0,0
24,Không,Ít_khi_công_tác,506,Nghiên_cứu_và_Phát_triển,29,1,Y_khoa,1,1725,2,Nam,91,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Ly_hôn,3907,3622,1,Có,Không,13,3,2,80,3,6,2,4,6,2,1,2
46,Không,Ít_khi_công_tác,717,Nghiên_cứu_và_Phát_triển,13,4,Khoa_học_sự_sống,1,1727,3,Nam,34,3,2,Đại_diện_chăm_sóc_sức_khỏe,2,Độc_thân,5562,9697,6,Có,Không,14,3,4,80,0,19,3,3,10,7,0,9
35,Không,Ít_khi_công_tác,1370,Nghiên_cứu_và_Phát_triển,27,4,Khoa_học_sự_sống,1,1728,4,Nam,49,3,2,Giám_đốc_sản_xuất,3,Đã_kết_hôn,6883,5151,2,Có,Không,16,3,2,80,1,17,3,3,7,7,0,7
30,Không,Ít_khi_công_tác,793,Nghiên_cứu_và_Phát_triển,16,1,Khoa_học_sự_sống,1,1729,2,Nam,33,3,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2862,3811,1,Có,Không,12,3,2,80,1,10,2,2,10,0,0,8
47,Không,Không_công_tác,543,Kinh_doanh,2,4,Tiếp_thị,1,1731,3,Nam,87,3,2,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,4978,3536,7,Có,Không,11,3,4,80,1,4,3,1,1,0,0,0
46,Không,Ít_khi_công_tác,1277,Kinh_doanh,2,3,Khoa_học_sự_sống,1,1732,3,Nam,74,3,3,Chuyên_viên_kinh_doanh,4,Ly_hôn,10368,5596,4,Có,Có,12,3,2,80,1,13,5,2,10,6,0,3
36,Có,Ít_khi_công_tác,1456,Kinh_doanh,13,5,Tiếp_thị,1,1733,2,Nam,96,2,2,Chuyên_viên_kinh_doanh,1,Ly_hôn,6134,8658,5,Có,Có,13,3,2,80,3,16,3,3,2,2,2,2
32,Có,Ít_khi_công_tác,964,Kinh_doanh,1,2,Khoa_học_sự_sống,1,1734,1,Nam,34,1,2,Chuyên_viên_kinh_doanh,2,Độc_thân,6735,12147,6,Có,Không,15,3,2,80,0,10,2,3,0,0,0,0
23,Không,Ít_khi_công_tác,160,Nghiên_cứu_và_Phát_triển,4,1,Y_khoa,1,1735,3,Nữ,51,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Độc_thân,3295,12862,1,Có,Không,13,3,3,80,0,3,3,1,3,2,1,2
31,Không,Thường_xuyên_công_tác,163,Nghiên_cứu_và_Phát_triển,24,1,Bằng_kỹ_thuật,1,1736,4,Nữ,30,3,2,Giám_đốc_sản_xuất,4,Độc_thân,5238,6670,2,Có,Không,20,4,4,80,0,9,3,2,5,4,1,4
39,Không,Không_công_tác,792,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,1737,4,Nam,77,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,4,Đã_kết_hôn,6472,8989,1,Có,Có,15,3,4,80,1,9,2,3,9,8,5,8
32,Không,Ít_khi_công_tác,371,Kinh_doanh,19,3,Khoa_học_sự_sống,1,1739,4,Nam,80,1,3,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,9610,3840,3,Có,Không,13,3,3,80,1,10,2,1,4,3,0,2
40,Không,Ít_khi_công_tác,611,Kinh_doanh,7,4,Y_khoa,1,1740,2,Nam,88,3,5,Quản_lý,2,Độc_thân,19833,4349,1,Có,Không,14,3,2,80,0,21,3,2,21,8,12,8
45,Không,Ít_khi_công_tác,176,Nhân_sự,4,3,Khoa_học_sự_sống,1,1744,3,Nữ,56,1,3,Nhân_sự,3,Đã_kết_hôn,9756,6595,4,Có,Không,21,4,3,80,2,9,2,4,5,0,0,3
30,Không,Thường_xuyên_công_tác,1312,Nghiên_cứu_và_Phát_triển,2,4,Bằng_kỹ_thuật,1,1745,4,Nữ,78,2,1,Nhà_nghiên_cứu_khoa_học,1,Độc_thân,4968,26427,0,Có,Không,16,3,4,80,0,10,2,3,9,7,0,7
24,Không,Thường_xuyên_công_tác,897,Nhân_sự,10,3,Y_khoa,1,1746,1,Nam,59,3,1,Nhân_sự,4,Đã_kết_hôn,2145,2097,0,Có,Không,14,3,4,80,1,3,2,3,2,2,2,1
30,Có,Thường_xuyên_công_tác,600,Nhân_sự,8,3,Nhân_sự,1,1747,3,Nữ,66,2,1,Nhân_sự,4,Ly_hôn,2180,9732,6,Có,Không,11,3,3,80,1,6,0,2,4,2,1,2
31,Không,Ít_khi_công_tác,1003,Kinh_doanh,5,3,Bằng_kỹ_thuật,1,1749,1,Nam,51,3,2,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,8346,20943,1,Có,Không,19,3,3,80,1,6,3,3,5,2,0,2
27,Không,Ít_khi_công_tác,1054,Nghiên_cứu_và_Phát_triển,8,3,Y_khoa,1,1751,3,Nữ,67,3,1,Nhà_nghiên_cứu_khoa_học,4,Độc_thân,3445,6152,1,Có,Không,11,3,3,80,0,6,5,2,6,2,1,4
29,Có,Ít_khi_công_tác,428,Kinh_doanh,9,3,Tiếp_thị,1,1752,2,Nữ,52,1,1,Đại_diện_kinh_doanh,2,Độc_thân,2760,14630,1,Có,Không,13,3,3,80,0,2,3,3,2,2,2,2
29,Không,Thường_xuyên_công_tác,461,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,1753,4,Nam,70,4,2,Đại_diện_chăm_sóc_sức_khỏe,3,Độc_thân,6294,23060,8,Có,Có,12,3,4,80,0,10,5,4,3,2,0,2
30,Không,Ít_khi_công_tác,979,Kinh_doanh,15,2,Tiếp_thị,1,1754,3,Nam,94,2,3,Chuyên_viên_kinh_doanh,1,Ly_hôn,7140,3088,2,Có,Không,11,3,1,80,1,12,2,3,7,7,1,7
34,Không,Ít_khi_công_tác,181,Nghiên_cứu_và_Phát_triển,2,4,Y_khoa,1,1755,4,Nam,97,4,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2932,5586,0,Có,Có,14,3,1,80,3,6,3,3,5,0,1,2
33,Không,Không_công_tác,1283,Kinh_doanh,2,3,Tiếp_thị,1,1756,4,Nữ,62,3,2,Chuyên_viên_kinh_doanh,2,Độc_thân,5147,10697,8,Có,Không,15,3,4,80,0,13,2,2,11,7,1,7
49,Không,Ít_khi_công_tác,1313,Kinh_doanh,11,4,Tiếp_thị,1,1757,4,Nữ,80,3,2,Chuyên_viên_kinh_doanh,4,Độc_thân,4507,8191,3,Có,Không,12,3,3,80,0,8,1,4,5,1,0,4
33,Có,Ít_khi_công_tác,211,Kinh_doanh,16,3,Khoa_học_sự_sống,1,1758,1,Nữ,74,3,3,Chuyên_viên_kinh_doanh,1,Độc_thân,8564,10092,2,Có,Có,20,4,3,80,0,11,2,2,0,0,0,0
38,Không,Thường_xuyên_công_tác,594,Nghiên_cứu_và_Phát_triển,2,2,Y_khoa,1,1760,3,Nữ,75,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Đã_kết_hôn,2468,15963,4,Có,Không,14,3,2,80,1,9,4,2,6,1,0,5
31,Có,Ít_khi_công_tác,1079,Kinh_doanh,16,4,Tiếp_thị,1,1761,1,Nam,70,3,3,Chuyên_viên_kinh_doanh,3,Đã_kết_hôn,8161,19002,2,Có,Không,13,3,1,80,3,10,2,3,1,0,0,0
29,Không,Ít_khi_công_tác,590,Nghiên_cứu_và_Phát_triển,4,3,Bằng_kỹ_thuật,1,1762,4,Nữ,91,2,1,Nhà_nghiên_cứu_khoa_học,1,Ly_hôn,2109,10007,1,Có,Không,13,3,3,80,1,1,2,3,1,0,0,0
30,Không,Ít_khi_công_tác,305,Nghiên_cứu_và_Phát_triển,16,3,Khoa_học_sự_sống,1,1763,3,Nam,58,4,2,Đại_diện_chăm_sóc_sức_khỏe,3,Đã_kết_hôn,5294,9128,3,Có,Không,16,3,3,80,1,10,3,3,7,0,1,7
32,Không,Không_công_tác,953,Nghiên_cứu_và_Phát_triển,5,4,Bằng_kỹ_thuật,1,1764,2,Nam,65,3,1,Nhà_nghiên_cứu_khoa_học,2,Độc_thân,2718,17674,2,Có,Không,14,3,2,80,0,12,3,3,7,7,0,7
38,Không,Ít_khi_công_tác,833,Nghiên_cứu_và_Phát_triển,18,3,Y_khoa,1,1766,2,Nam,60,1,2,Đại_diện_chăm_sóc_sức_khỏe,4,Đã_kết_hôn,5811,24539,3,Có,Có,16,3,3,80,1,15,2,3,1,0,1,0
43,Có,Thường_xuyên_công_tác,807,Nghiên_cứu_và_Phát_triển,17,3,Bằng_kỹ_thuật,1,1767,3,Nam,38,2,1,Nhà_nghiên_cứu_khoa_học,3,Đã_kết_hôn,2437,15587,9,Có,Có,16,3,4,80,1,6,4,3,1,0,0,0
42,Không,Ít_khi_công_tác,855,Nghiên_cứu_và_Phát_triển,12,3,Y_khoa,1,1768,2,Nam,57,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,2,Ly_hôn,2766,8952,8,Có,Không,22,4,2,80,3,7,6,2,5,3,0,4
55,Không,Ít_khi_công_tác,478,Nghiên_cứu_và_Phát_triển,2,3,Y_khoa,1,1770,3,Nam,60,2,5,Giám_đốc_nghiên_cứu,1,Đã_kết_hôn,19038,19805,8,Có,Không,12,3,2,80,3,34,2,3,1,0,0,0
33,Không,Không_công_tác,775,Nghiên_cứu_và_Phát_triển,4,3,Bằng_kỹ_thuật,1,1771,4,Nam,90,3,2,Nhà_nghiên_cứu_khoa_học,2,Ly_hôn,3055,6194,5,Có,Không,15,3,4,80,2,11,2,2,9,8,1,7
41,Không,Ít_khi_công_tác,548,Nghiên_cứu_và_Phát_triển,9,4,Khoa_học_sự_sống,1,1772,3,Nam,94,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Ly_hôn,2289,20520,1,Có,Không,20,4,2,80,2,5,2,3,5,3,0,4
34,Không,Không_công_tác,1375,Kinh_doanh,10,3,Khoa_học_sự_sống,1,1774,4,Nam,87,3,2,Chuyên_viên_kinh_doanh,3,Ly_hôn,4001,12313,1,Có,Có,14,3,3,80,1,15,3,3,15,14,0,7
53,Không,Không_công_tác,661,Nghiên_cứu_và_Phát_triển,1,4,Y_khoa,1,1775,1,Nữ,60,2,4,Giám_đốc_sản_xuất,3,Đã_kết_hôn,12965,22308,4,Có,Có,20,4,4,80,3,27,2,2,3,2,0,2
43,Không,Ít_khi_công_tác,244,Nhân_sự,2,3,Khoa_học_sự_sống,1,1778,2,Nam,97,3,1,Nhân_sự,4,Độc_thân,3539,5033,0,Có,Không,13,3,2,80,0,10,5,3,9,7,1,8
34,Không,Ít_khi_công_tác,511,Kinh_doanh,3,2,Khoa_học_sự_sống,1,1779,4,Nữ,32,1,2,Chuyên_viên_kinh_doanh,4,Độc_thân,6029,25353,5,Có,Không,12,3,1,80,0,6,3,3,2,2,2,2
21,Có,Ít_khi_công_tác,337,Kinh_doanh,7,1,Tiếp_thị,1,1780,2,Nam,31,3,1,Đại_diện_kinh_doanh,2,Độc_thân,2679,4567,1,Có,Không,13,3,2,80,0,1,3,3,1,0,1,0
38,Không,Ít_khi_công_tác,1153,Nghiên_cứu_và_Phát_triển,6,2,Khác,1,1782,4,Nữ,40,2,1,Kỹ_thuật_viên_phòng_thí_nghiệm,3,Đã_kết_hôn,3702,16376,1,Có,Không,11,3,2,80,1,5,3,3,5,4,0,4
22,Có,Ít_khi_công_tác,1294,Nghiên_cứu_và_Phát_triển,8,1,Y_khoa,1,1783,3,Nữ,79,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,2398,15999,1,Có,Có,17,3,3,80,0,1,6,3,1,0,0,0
31,Không,Ít_khi_công_tác,196,Kinh_doanh,29,4,Tiếp_thị,1,1784,1,Nữ,91,2,2,Chuyên_viên_kinh_doanh,4,Đã_kết_hôn,5468,13402,1,Có,Không,14,3,1,80,2,13,3,3,12,7,5,7
51,Không,Ít_khi_công_tác,942,Nghiên_cứu_và_Phát_triển,3,3,Bằng_kỹ_thuật,1,1786,1,Nữ,53,3,3,Quản_lý,3,Đã_kết_hôn,13116,22984,2,Có,Không,11,3,4,80,0,15,2,3,2,2,2,2
37,Không,Ít_khi_công_tác,589,Kinh_doanh,9,2,Tiếp_thị,1,1787,2,Nam,46,2,2,Chuyên_viên_kinh_doanh,2,Đã_kết_hôn,4189,8800,1,Có,Không,14,3,1,80,2,5,2,3,5,2,0,3
46,Không,Ít_khi_công_tác,734,Nghiên_cứu_và_Phát_triển,2,4,Y_khoa,1,1789,3,Nam,46,3,5,Giám_đốc_nghiên_cứu,4,Ly_hôn,19328,14218,7,Có,Có,17,3,3,80,1,24,3,3,2,1,2,2
36,Không,Ít_khi_công_tác,1383,Nghiên_cứu_và_Phát_triển,10,3,Khoa_học_sự_sống,1,1790,4,Nam,90,3,3,Đại_diện_chăm_sóc_sức_khỏe,1,Đã_kết_hôn,8321,25949,7,Có,Có,13,3,4,80,1,15,1,3,12,8,5,7
44,Có,Thường_xuyên_công_tác,429,Nghiên_cứu_và_Phát_triển,1,2,Y_khoa,1,1792,3,Nam,99,3,1,Nhà_nghiên_cứu_khoa_học,2,Ly_hôn,2342,11092,1,Có,Có,12,3,3,80,3,6,2,2,5,3,2,3
37,Không,Ít_khi_công_tác,1239,Nhân_sự,8,2,Khác,1,1794,3,Nam,89,3,2,Nhân_sự,2,Ly_hôn,4071,12832,2,Có,Không,13,3,3,80,0,19,4,2,10,0,4,7
35,Có,Ít_khi_công_tác,303,Kinh_doanh,27,3,Khoa_học_sự_sống,1,1797,3,Nam,84,3,2,Chuyên_viên_kinh_doanh,4,Độc_thân,5813,13492,1,Có,Có,18,3,4,80,0,10,2,3,10,7,7,7
33,Không,Ít_khi_công_tác,867,Nghiên_cứu_và_Phát_triển,8,4,Khoa_học_sự_sống,1,1798,4,Nam,90,4,1,Nhà_nghiên_cứu_khoa_học,1,Đã_kết_hôn,3143,6076,6,Có,Không,19,3,2,80,1,14,1,3,10,8,7,6
28,Không,Ít_khi_công_tác,1181,Nghiên_cứu_và_Phát_triển,1,3,Khoa_học_sự_sống,1,1799,3,Nam,82,3,1,Nhà_nghiên_cứu_khoa_học,4,Đã_kết_hôn,2044,5531,1,Có,Không,11,3,3,80,1,5,6,4,5,3,0,3
39,Không,Ít_khi_công_tác,1253,Nghiên_cứu_và_Phát_triển,10,1,Y_khoa,1,1800,3,Nam,65,3,3,Giám_đốc_nghiên_cứu,3,Độc_thân,13464,7914,7,Có,Không,21,4,3,80,0,9,3,3,4,3,2,2
46,Không,Không_công_tác,849,Kinh_doanh,26,2,Khoa_học_sự_sống,1,1801,2,Nam,98,2,2,Chuyên_viên_kinh_doanh,2,Độc_thân,7991,25166,8,Có,Không,15,3,3,80,0,6,3,3,2,2,2,2
40,Không,Ít_khi_công_tác,616,Nghiên_cứu_và_Phát_triển,2,2,Khoa_học_sự_sống,1,1802,3,Nữ,99,3,1,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,3377,25605,4,Có,Không,17,3,4,80,1,7,5,2,4,3,0,2
42,Không,Ít_khi_công_tác,1128,Nghiên_cứu_và_Phát_triển,13,3,Y_khoa,1,1803,2,Nam,95,4,2,Đại_diện_chăm_sóc_sức_khỏe,1,Đã_kết_hôn,5538,5696,5,Có,Không,18,3,3,80,2,10,2,2,0,0,0,0
35,Không,Không_công_tác,1180,Nghiên_cứu_và_Phát_triển,2,2,Y_khoa,1,1804,2,Nam,90,3,2,Giám_đốc_sản_xuất,4,Ly_hôn,5762,24442,2,Có,Không,14,3,3,80,1,15,6,3,7,7,1,7
38,Không,Không_công_tác,1336,Nhân_sự,2,3,Nhân_sự,1,1805,1,Nam,100,3,1,Nhân_sự,2,Ly_hôn,2592,7129,5,Có,Không,13,3,4,80,3,13,3,3,11,10,3,8
34,Có,Thường_xuyên_công_tác,234,Nghiên_cứu_và_Phát_triển,9,4,Khoa_học_sự_sống,1,1807,4,Nam,93,3,2,Kỹ_thuật_viên_phòng_thí_nghiệm,1,Đã_kết_hôn,5346,6208,4,Có,Không,17,3,3,80,1,11,3,2,7,1,0,7
37,Có,Ít_khi_công_tác,370,Nghiên_cứu_và_Phát_triển,10,4,Y_khoa,1,1809,4,Nam,58,3,2,Giám_đốc_sản_xuất,1,Độc_thân,4213,4992,1,Có,Không,15,3,2,80,0,10,4,1,10,3,0,8
39,Không,Thường_xuyên_công_tác,766,Kinh_doanh,20,3,Khoa_học_sự_sống,1,1812,3,Nam,83,3,2,Chuyên_viên_kinh_doanh,4,Ly_hôn,4127,19188,2,Có,Không,18,3,4,80,1,7,6,3,2,1,2,2
